    5.80000E+01    1.84996E+01    9.24146E-09
    5.81000E+01    2.02751E+01    1.56537E-09
    5.82000E+01    2.36736E+01    5.23239E-11
    5.83000E+01    3.23295E+01    9.10885E-15
    5.84000E+01    3.09427E+01    3.64550E-14
    5.85000E+01    2.75355E+01    1.10021E-12
    5.86000E+01    2.32235E+01    8.20667E-11
    5.87000E+01    2.13825E+01    5.17258E-10
    5.88000E+01    2.08285E+01    9.00133E-10
    5.89000E+01    2.13665E+01    5.25597E-10
    5.90000E+01    2.31955E+01    8.43968E-11
    5.91000E+01    2.75935E+01    1.03825E-12
    5.92000E+01    3.05075E+01    5.63338E-14
    5.93000E+01    2.53015E+01    1.02732E-11
    5.94000E+01    2.46045E+01    2.06256E-11
    5.95000E+01    2.66995E+01    2.53838E-12
    5.96000E+01    3.59155E+01    2.52406E-16
    5.97000E+01    2.61965E+01    4.19766E-12
    5.98000E+01    2.39735E+01    3.87652E-11
    5.99000E+01    2.34165E+01    6.76617E-11
    6.00000E+01    2.40845E+01    3.46922E-11
    6.01000E+01    2.60835E+01    4.69976E-12
    6.02000E+01    3.01345E+01    8.17989E-14
    6.03000E+01    4.38345E+01    9.18145E-20
    6.04000E+01    3.93285E+01    8.31458E-18
    6.05000E+01    3.33115E+01    3.41183E-15
    6.06000E+01    2.71725E+01    1.58168E-12
    6.07000E+01    2.42295E+01    3.00086E-11
    6.08000E+01    2.29145E+01    1.11774E-10
    6.09000E+01    2.29196E+01    1.11215E-10
    6.10000E+01    2.44396E+01    2.43239E-11
    6.11000E+01    2.92336E+01    2.01380E-13
    6.12000E+01    2.91926E+01    2.09800E-13
    6.13000E+01    2.39488E+01    3.97352E-11
    6.14000E+01    2.19598E+01    2.90395E-10
    6.15000E+01    2.13967E+01    5.09975E-10
    6.16000E+01    2.20377E+01    2.68637E-10
    6.17000E+01    2.43307E+01    2.71212E-11
    6.18000E+01    4.05509E+01    2.44898E-18
    6.19000E+01    2.38308E+01    4.47126E-11
    6.20000E+01    2.14601E+01    4.78622E-10
    6.21000E+01    2.09198E+01    8.21598E-10
    6.22000E+01    2.17107E+01    3.72539E-10
    6.23000E+01    2.41516E+01    3.24396E-11
    6.24000E+01    3.30466E+01    4.44665E-15
    6.25000E+01    3.09156E+01    3.74557E-14
    6.26000E+01    2.18116E+01    3.36772E-10
    6.27000E+01    1.84586E+01    9.62775E-09
    6.28000E+01    1.68206E+01    4.95333E-08
    6.29000E+01    1.65486E+01    6.50158E-08
    6.30000E+01    2.35917E+01    5.67884E-11
    6.31000E+01    1.38248E+01    9.90707E-07
    6.32000E+01    1.17067E+01    8.23874E-06
    6.33000E+01    1.05696E+01    2.56841E-05
    6.34000E+01    1.00886E+01    4.15493E-05
    6.35000E+01    1.04326E+01    2.94555E-05
    6.36000E+01    1.06866E+01    2.28484E-05
    6.37000E+01    8.17653E+00    2.81176E-04
    6.38000E+01    7.10753E+00    8.18912E-04
    6.39000E+01    6.53214E+00    1.45589E-03
    6.40000E+01    6.34654E+00    1.75280E-03
    6.41000E+01    7.05265E+00    8.65117E-04
    6.42000E+01    5.78755E+00    3.06548E-03
    6.43000E+01    4.82036E+00    8.06391E-03
    6.44000E+01    4.29116E+00    1.36890E-02
    6.45000E+01    4.00217E+00    1.82759E-02
    6.46000E+01    3.96228E+00    1.90197E-02
    6.47000E+01    4.20549E+00    1.49134E-02
    6.48000E+01    3.19411E+00    4.10030E-02
    6.49000E+01    2.77804E+00    6.21602E-02
    6.50000E+01    2.52190E+00    8.03071E-02
    6.51000E+01    2.38414E+00    9.21682E-02
    6.52000E+01    2.51514E+00    8.08517E-02
    6.53000E+01    2.06551E+00    1.26753E-01
    6.54000E+01    1.76480E+00    1.71220E-01
    6.55000E+01    1.57721E+00    2.06551E-01
    6.56000E+01    1.45487E+00    2.33430E-01
    6.57000E+01    1.40006E+00    2.46581E-01
    6.58000E+01    1.33147E+00    2.64089E-01
    6.59000E+01    1.11561E+00    3.27717E-01
    6.60000E+01    9.94733E-01    3.69822E-01
    6.61000E+01    9.09847E-01    4.02586E-01
    6.62000E+01    8.52716E-01    4.26256E-01
    6.63000E+01    1.00416E+00    3.66352E-01
    6.64000E+01    7.19340E-01    4.87074E-01
    6.65000E+01    6.45992E-01    5.24142E-01
    6.66000E+01    5.92422E-01    5.52986E-01
    6.67000E+01    5.52399E-01    5.75568E-01
    6.68000E+01    5.29855E-01    5.88690E-01
    6.69000E+01    4.83758E-01    6.16462E-01
    6.70000E+01    4.40604E-01    6.43647E-01
    6.71000E+01    4.08550E-01    6.64613E-01
    6.72000E+01    3.83434E-01    6.81517E-01
    6.73000E+01    3.64814E-01    6.94326E-01
    6.74000E+01    3.47553E-01    7.06415E-01
    6.75000E+01    3.19660E-01    7.26396E-01
    6.76000E+01    3.00214E-01    7.40660E-01
    6.77000E+01    2.84196E-01    7.52619E-01
    6.78000E+01    2.70700E-01    7.62846E-01
    6.79000E+01    2.74482E-01    7.59966E-01
    6.80000E+01    2.45511E-01    7.82305E-01
    6.81000E+01    2.33811E-01    7.91511E-01
    6.82000E+01    2.23652E-01    7.99593E-01
    6.83000E+01    2.14706E-01    8.06778E-01
    6.84000E+01    2.07181E-01    8.12872E-01
    6.85000E+01    1.98707E-01    8.19790E-01
    6.86000E+01    1.91059E-01    8.26084E-01
    6.87000E+01    1.84203E-01    8.31767E-01
    6.88000E+01    1.77957E-01    8.36978E-01
    6.89000E+01    1.72215E-01    8.41798E-01
    6.90000E+01    1.66755E-01    8.46407E-01
    6.91000E+01    1.61425E-01    8.50930E-01
    6.92000E+01    1.56507E-01    8.55126E-01
    6.93000E+01    1.51910E-01    8.59066E-01
    6.94000E+01    1.47604E-01    8.62773E-01
    6.95000E+01    1.43542E-01    8.66284E-01
    6.96000E+01    1.39704E-01    8.69616E-01
    6.97000E+01    1.36056E-01    8.72793E-01
    6.98000E+01    1.32589E-01    8.75825E-01
    6.99000E+01    1.29272E-01    8.78735E-01
    7.00000E+01    1.26115E-01    8.81514E-01
    7.01000E+01    1.23088E-01    8.84186E-01
    7.02000E+01    1.20183E-01    8.86758E-01
    7.03000E+01    1.17394E-01    8.89234E-01
    7.04000E+01    1.14718E-01    8.91617E-01
    7.05000E+01    1.12143E-01    8.93916E-01
    7.06000E+01    1.09664E-01    8.96135E-01
    7.07000E+01    1.07268E-01    8.98285E-01
    7.08000E+01    1.04971E-01    9.00351E-01
    7.09000E+01    1.02747E-01    9.02355E-01
    7.10000E+01    1.00604E-01    9.04291E-01
    7.11000E+01    9.85329E-02    9.06166E-01
    7.12000E+01    9.65327E-02    9.07980E-01
    7.13000E+01    9.46012E-02    9.09736E-01
    7.14000E+01    9.27444E-02    9.11426E-01
    7.15000E+01    9.09317E-02    9.13080E-01
    7.16000E+01    8.91642E-02    9.14695E-01
    7.17000E+01    8.74583E-02    9.16257E-01
    7.18000E+01    8.58085E-02    9.17770E-01
    7.19000E+01    8.41866E-02    9.19260E-01
    7.20000E+01    8.26370E-02    9.20685E-01
    7.21000E+01    8.11339E-02    9.22070E-01
    7.22000E+01    7.96754E-02    9.23416E-01
    7.23000E+01    7.82607E-02    9.24723E-01
    7.24000E+01    7.68901E-02    9.25992E-01
    7.25000E+01    7.55678E-02    9.27217E-01
    7.26000E+01    7.42568E-02    9.28433E-01
    7.27000E+01    7.29945E-02    9.29606E-01
    7.28000E+01    7.17551E-02    9.30759E-01
    7.29000E+01    7.05571E-02    9.31875E-01
    7.30000E+01    6.93923E-02    9.32961E-01
    7.31000E+01    6.82590E-02    9.34019E-01
    7.32000E+01    6.71559E-02    9.35049E-01
    7.33000E+01    6.60820E-02    9.36054E-01
    7.34000E+01    6.50354E-02    9.37034E-01
    7.35000E+01    6.40164E-02    9.37990E-01
    7.36000E+01    6.30257E-02    9.38919E-01
    7.37000E+01    6.20542E-02    9.39832E-01
    7.38000E+01    6.11125E-02    9.40717E-01
    7.39000E+01    6.02161E-02    9.41561E-01
    7.40000E+01    5.92950E-02    9.42429E-01
    7.41000E+01    5.84113E-02    9.43262E-01
    7.42000E+01    5.75533E-02    9.44072E-01
    7.43000E+01    5.67175E-02    9.44861E-01
    7.44000E+01    5.59002E-02    9.45633E-01
    7.45000E+01    5.51043E-02    9.46386E-01
    7.46000E+01    5.43259E-02    9.47123E-01
    7.47000E+01    5.35669E-02    9.47843E-01
    7.48000E+01    5.28246E-02    9.48546E-01
    7.49000E+01    5.20982E-02    9.49236E-01
    7.50000E+01    5.13909E-02    9.49907E-01
    7.51000E+01    5.07081E-02    9.50556E-01
    7.52000E+01    5.00232E-02    9.51207E-01
    7.53000E+01    4.93631E-02    9.51835E-01
    7.54000E+01    4.87169E-02    9.52451E-01
    7.55000E+01    4.80877E-02    9.53050E-01
    7.56000E+01    4.74798E-02    9.53630E-01
    7.57000E+01    4.68868E-02    9.54195E-01
    7.58000E+01    4.63319E-02    9.54725E-01
    7.59000E+01    4.57712E-02    9.55260E-01
    7.60000E+01    4.52138E-02    9.55793E-01
    7.61000E+01    4.47196E-02    9.56266E-01
    7.62000E+01    4.43108E-02    9.56657E-01
    7.63000E+01    4.41607E-02    9.56800E-01
    7.64000E+01    4.57862E-02    9.55246E-01
    7.65000E+01    4.53628E-02    9.55651E-01
    7.66000E+01    4.35507E-02    9.57384E-01
    7.67000E+01    4.19966E-02    9.58873E-01
    7.68000E+01    4.12227E-02    9.59615E-01
    7.69000E+01    4.06270E-02    9.60187E-01
    7.70000E+01    4.01016E-02    9.60692E-01
    7.71000E+01    3.96155E-02    9.61159E-01
    7.72000E+01    3.91595E-02    9.61597E-01
    7.73000E+01    3.87364E-02    9.62004E-01
    7.74000E+01    3.83690E-02    9.62358E-01
    7.75000E+01    3.81806E-02    9.62539E-01
    7.76000E+01    4.01493E-02    9.60646E-01
    7.77000E+01    3.73687E-02    9.63321E-01
    7.78000E+01    3.66984E-02    9.63967E-01
    7.79000E+01    3.62195E-02    9.64429E-01
    7.80000E+01    3.57968E-02    9.64836E-01
    7.81000E+01    3.53931E-02    9.65226E-01
    7.82000E+01    3.50080E-02    9.65598E-01
    7.83000E+01    3.46417E-02    9.65951E-01
    7.84000E+01    3.42698E-02    9.66311E-01
    7.85000E+01    3.39223E-02    9.66647E-01
    7.86000E+01    3.35641E-02    9.66993E-01
    7.87000E+01    3.32246E-02    9.67321E-01
    7.88000E+01    3.28940E-02    9.67641E-01
    7.89000E+01    3.25946E-02    9.67931E-01
    7.90000E+01    3.25261E-02    9.67997E-01
    7.91000E+01    3.19426E-02    9.68562E-01
    7.92000E+01    3.16044E-02    9.68890E-01
    7.93000E+01    3.12893E-02    9.69195E-01
    7.94000E+01    3.09838E-02    9.69491E-01
    7.95000E+01    3.06852E-02    9.69781E-01
    7.96000E+01    3.03924E-02    9.70065E-01
    7.97000E+01    3.01053E-02    9.70343E-01
    7.98000E+01    2.98234E-02    9.70617E-01
    7.99000E+01    2.95470E-02    9.70885E-01
    8.00000E+01    2.92747E-02    9.71150E-01
    8.01000E+01    2.90090E-02    9.71408E-01
    8.02000E+01    2.87615E-02    9.71648E-01
    8.03000E+01    2.84863E-02    9.71916E-01
    8.04000E+01    2.82309E-02    9.72164E-01
    8.05000E+01    2.79807E-02    9.72407E-01
    8.06000E+01    2.77357E-02    9.72645E-01
    8.07000E+01    2.74970E-02    9.72878E-01
    8.08000E+01    2.72903E-02    9.73079E-01
    8.09000E+01    2.70412E-02    9.73321E-01
    8.10000E+01    2.67893E-02    9.73566E-01
    8.11000E+01    2.65606E-02    9.73789E-01
    8.12000E+01    2.63413E-02    9.74003E-01
    8.13000E+01    2.61691E-02    9.74170E-01
    8.14000E+01    2.59001E-02    9.74432E-01
    8.15000E+01    2.56731E-02    9.74654E-01
    8.16000E+01    2.54593E-02    9.74862E-01
    8.17000E+01    2.52548E-02    9.75061E-01
    8.18000E+01    2.50470E-02    9.75264E-01
    8.19000E+01    2.48445E-02    9.75462E-01
    8.20000E+01    2.46436E-02    9.75658E-01
    8.21000E+01    2.44473E-02    9.75849E-01
    8.22000E+01    2.42544E-02    9.76037E-01
    8.23000E+01    2.40639E-02    9.76223E-01
    8.24000E+01    2.38772E-02    9.76406E-01
    8.25000E+01    2.36938E-02    9.76585E-01
    8.26000E+01    2.35129E-02    9.76761E-01
    8.27000E+01    2.33353E-02    9.76935E-01
    8.28000E+01    2.31589E-02    9.77107E-01
    8.29000E+01    2.29866E-02    9.77276E-01
    8.30000E+01    2.28165E-02    9.77442E-01
    8.31000E+01    2.26491E-02    9.77606E-01
    8.32000E+01    2.24874E-02    9.77764E-01
    8.33000E+01    2.23216E-02    9.77926E-01
    8.34000E+01    2.21613E-02    9.78082E-01
    8.35000E+01    2.20037E-02    9.78237E-01
    8.36000E+01    2.18499E-02    9.78387E-01
    8.37000E+01    2.16981E-02    9.78536E-01
    8.38000E+01    2.15486E-02    9.78682E-01
    8.39000E+01    2.13996E-02    9.78828E-01
    8.40000E+01    2.12501E-02    9.78974E-01
    8.41000E+01    2.11058E-02    9.79115E-01
    8.42000E+01    2.09662E-02    9.79252E-01
    8.43000E+01    2.08237E-02    9.79392E-01
    8.44000E+01    2.06857E-02    9.79527E-01
    8.45000E+01    2.05499E-02    9.79660E-01
    8.46000E+01    2.04162E-02    9.79791E-01
    8.47000E+01    2.02847E-02    9.79920E-01
    8.48000E+01    2.01551E-02    9.80047E-01
    8.49000E+01    2.00271E-02    9.80172E-01
    8.50000E+01    1.99014E-02    9.80295E-01
    8.51000E+01    1.97791E-02    9.80415E-01
    8.52000E+01    1.96559E-02    9.80536E-01
    8.53000E+01    1.95333E-02    9.80656E-01
    8.54000E+01    1.94151E-02    9.80772E-01
    8.55000E+01    1.92980E-02    9.80887E-01
    8.56000E+01    1.91820E-02    9.81001E-01
    8.57000E+01    1.90680E-02    9.81113E-01
    8.58000E+01    1.89561E-02    9.81222E-01
    8.59000E+01    1.88455E-02    9.81331E-01
    8.60000E+01    1.87371E-02    9.81437E-01
    8.61000E+01    1.86306E-02    9.81542E-01
    8.62000E+01    1.85252E-02    9.81645E-01
    8.63000E+01    1.84209E-02    9.81748E-01
    8.64000E+01    1.83187E-02    9.81848E-01
    8.65000E+01    1.82187E-02    9.81946E-01
    8.66000E+01    1.81208E-02    9.82042E-01
    8.67000E+01    1.80388E-02    9.82123E-01
    8.68000E+01    1.79277E-02    9.82232E-01
    8.69000E+01    1.78304E-02    9.82328E-01
    8.70000E+01    1.77354E-02    9.82421E-01
    8.71000E+01    1.76424E-02    9.82512E-01
    8.72000E+01    1.75519E-02    9.82601E-01
    8.73000E+01    1.74626E-02    9.82689E-01
    8.74000E+01    1.73746E-02    9.82775E-01
    8.75000E+01    1.72881E-02    9.82860E-01
    8.76000E+01    1.72029E-02    9.82944E-01
    8.77000E+01    1.71205E-02    9.83025E-01
    8.78000E+01    1.70354E-02    9.83109E-01
    8.79000E+01    1.69543E-02    9.83189E-01
    8.80000E+01    1.68740E-02    9.83268E-01
    8.81000E+01    1.67949E-02    9.83345E-01
    8.82000E+01    1.67173E-02    9.83422E-01
    8.83000E+01    1.66402E-02    9.83498E-01
    8.84000E+01    1.65658E-02    9.83571E-01
    8.85000E+01    1.64959E-02    9.83639E-01
    8.86000E+01    1.64234E-02    9.83711E-01
    8.87000E+01    1.63474E-02    9.83785E-01
    8.88000E+01    1.62745E-02    9.83857E-01
    8.89000E+01    1.62046E-02    9.83926E-01
    8.90000E+01    1.61361E-02    9.83993E-01
    8.91000E+01    1.60678E-02    9.84061E-01
    8.92000E+01    1.60019E-02    9.84125E-01
    8.93000E+01    1.59367E-02    9.84190E-01
    8.94000E+01    1.58730E-02    9.84252E-01
    8.95000E+01    1.58098E-02    9.84314E-01
    8.96000E+01    1.57477E-02    9.84376E-01
    8.97000E+01    1.56866E-02    9.84436E-01
    8.98000E+01    1.56275E-02    9.84494E-01
    8.99000E+01    1.55691E-02    9.84551E-01
    9.00000E+01    1.55120E-02    9.84608E-01
    9.01000E+01    1.54570E-02    9.84662E-01
    9.02000E+01    1.54039E-02    9.84714E-01
    9.03000E+01    1.53684E-02    9.84749E-01
    9.04000E+01    1.52997E-02    9.84817E-01
    9.05000E+01    1.52423E-02    9.84873E-01
    9.06000E+01    1.51912E-02    9.84924E-01
    9.07000E+01    1.51475E-02    9.84967E-01
    9.08000E+01    1.51309E-02    9.84983E-01
    9.09000E+01    1.50554E-02    9.85057E-01
    9.10000E+01    1.50024E-02    9.85110E-01
    9.11000E+01    1.49513E-02    9.85160E-01
    9.12000E+01    1.49062E-02    9.85204E-01
    9.13000E+01    1.48603E-02    9.85250E-01
    9.14000E+01    1.48149E-02    9.85294E-01
    9.15000E+01    1.47721E-02    9.85336E-01
    9.16000E+01    1.47306E-02    9.85377E-01
    9.17000E+01    1.46904E-02    9.85417E-01
    9.18000E+01    1.46514E-02    9.85455E-01
    9.19000E+01    1.46138E-02    9.85493E-01
    9.20000E+01    1.45773E-02    9.85528E-01
    9.21000E+01    1.45428E-02    9.85562E-01
    9.22000E+01    1.45091E-02    9.85596E-01
    9.23000E+01    1.44773E-02    9.85627E-01
    9.24000E+01    1.44453E-02    9.85659E-01
    9.25000E+01    1.44127E-02    9.85691E-01
    9.26000E+01    1.43840E-02    9.85719E-01
    9.27000E+01    1.43573E-02    9.85745E-01
    9.28000E+01    1.43332E-02    9.85769E-01
    9.29000E+01    1.43120E-02    9.85790E-01
    9.30000E+01    1.42945E-02    9.85807E-01
    9.31000E+01    1.42825E-02    9.85819E-01
    9.32000E+01    1.42784E-02    9.85823E-01
    9.33000E+01    1.42912E-02    9.85810E-01
    9.34000E+01    1.43101E-02    9.85792E-01
    9.35000E+01    1.43615E-02    9.85741E-01
    9.36000E+01    1.44923E-02    9.85612E-01
    9.37000E+01    1.48389E-02    9.85271E-01
    9.38000E+01    1.62623E-02    9.83869E-01
    9.39000E+01    1.71735E-02    9.82973E-01
    9.40000E+01    1.65688E-02    9.83568E-01
    9.41000E+01    1.48361E-02    9.85273E-01
    9.42000E+01    1.44038E-02    9.85699E-01
    9.43000E+01    1.42188E-02    9.85882E-01
    9.44000E+01    1.41215E-02    9.85978E-01
    9.45000E+01    1.40740E-02    9.86025E-01
    9.46000E+01    1.40106E-02    9.86087E-01
    9.47000E+01    1.39807E-02    9.86117E-01
    9.48000E+01    1.39542E-02    9.86143E-01
    9.49000E+01    1.39291E-02    9.86167E-01
    9.50000E+01    1.39143E-02    9.86182E-01
    9.51000E+01    1.39057E-02    9.86191E-01
    9.52000E+01    1.39033E-02    9.86193E-01
    9.53000E+01    1.39081E-02    9.86188E-01
    9.54000E+01    1.39243E-02    9.86172E-01
    9.55000E+01    1.39569E-02    9.86140E-01
    9.56000E+01    1.40283E-02    9.86070E-01
    9.57000E+01    1.42096E-02    9.85891E-01
    9.58000E+01    1.56150E-02    9.84506E-01
    9.59000E+01    1.44100E-02    9.85693E-01
    9.60000E+01    1.46019E-02    9.85504E-01
    9.61000E+01    1.53961E-02    9.84722E-01
    9.62000E+01    1.99577E-02    9.80240E-01
    9.63000E+01    1.67814E-02    9.83359E-01
    9.64000E+01    1.48649E-02    9.85245E-01
    9.65000E+01    1.43347E-02    9.85768E-01
    9.66000E+01    1.41130E-02    9.85986E-01
    9.67000E+01    1.40017E-02    9.86096E-01
    9.68000E+01    1.39409E-02    9.86156E-01
    9.69000E+01    1.39105E-02    9.86186E-01
    9.70000E+01    1.38720E-02    9.86224E-01
    9.71000E+01    1.38551E-02    9.86240E-01
    9.72000E+01    1.38464E-02    9.86249E-01
    9.73000E+01    1.38438E-02    9.86252E-01
    9.74000E+01    1.38491E-02    9.86246E-01
    9.75000E+01    1.38552E-02    9.86240E-01
    9.76000E+01    1.38571E-02    9.86238E-01
    9.77000E+01    1.38678E-02    9.86228E-01
    9.78000E+01    1.38863E-02    9.86210E-01
    9.79000E+01    1.39640E-02    9.86133E-01
    9.80000E+01    1.39288E-02    9.86168E-01
    9.81000E+01    1.39188E-02    9.86178E-01
    9.82000E+01    1.39293E-02    9.86167E-01
    9.83000E+01    1.39487E-02    9.86148E-01
    9.84000E+01    1.39656E-02    9.86131E-01
    9.85000E+01    1.39850E-02    9.86112E-01
    9.86000E+01    1.40125E-02    9.86085E-01
    9.87000E+01    1.40363E-02    9.86062E-01
    9.88000E+01    1.40602E-02    9.86038E-01
    9.89000E+01    1.40908E-02    9.86008E-01
    9.90000E+01    1.41268E-02    9.85973E-01
    9.91000E+01    1.41840E-02    9.85916E-01
    9.92000E+01    1.43569E-02    9.85746E-01
    9.93000E+01    1.43686E-02    9.85734E-01
    9.94000E+01    1.42779E-02    9.85824E-01
    9.95000E+01    1.42877E-02    9.85814E-01
    9.96000E+01    1.43172E-02    9.85785E-01
    9.97000E+01    1.43643E-02    9.85738E-01
    9.98000E+01    1.44035E-02    9.85700E-01
    9.99000E+01    1.44364E-02    9.85667E-01
    1.00000E+02    1.44775E-02    9.85627E-01
    1.00100E+02    1.45266E-02    9.85578E-01
    1.00200E+02    1.45893E-02    9.85517E-01
    1.00300E+02    1.46440E-02    9.85463E-01
    1.00400E+02    1.47216E-02    9.85386E-01
    1.00500E+02    1.48391E-02    9.85270E-01
    1.00600E+02    1.51758E-02    9.84939E-01
    1.00700E+02    1.55817E-02    9.84539E-01
    1.00800E+02    1.50814E-02    9.85032E-01
    1.00900E+02    1.51963E-02    9.84919E-01
    1.01000E+02    1.51663E-02    9.84948E-01
    1.01100E+02    1.52694E-02    9.84847E-01
    1.01200E+02    1.54274E-02    9.84691E-01
    1.01300E+02    1.56278E-02    9.84494E-01
    1.01400E+02    1.59595E-02    9.84167E-01
    1.01500E+02    1.65844E-02    9.83552E-01
    1.01600E+02    1.81368E-02    9.82027E-01
    1.01700E+02    2.53856E-02    9.74934E-01
    1.01800E+02    2.26180E-02    9.77636E-01
    1.01900E+02    1.81906E-02    9.81974E-01
    1.02000E+02    1.68466E-02    9.83294E-01
    1.02100E+02    1.63972E-02    9.83737E-01
    1.02200E+02    1.62278E-02    9.83903E-01
    1.02300E+02    1.61483E-02    9.83981E-01
    1.02400E+02    1.61341E-02    9.83995E-01
    1.02500E+02    1.61562E-02    9.83974E-01
    1.02600E+02    1.61988E-02    9.83932E-01
    1.02700E+02    1.62566E-02    9.83875E-01
    1.02800E+02    1.63241E-02    9.83808E-01
    1.02900E+02    1.64030E-02    9.83731E-01
    1.03000E+02    1.64933E-02    9.83642E-01
    1.03100E+02    1.66097E-02    9.83527E-01
    1.03200E+02    1.67182E-02    9.83421E-01
    1.03300E+02    1.68179E-02    9.83323E-01
    1.03400E+02    1.69773E-02    9.83166E-01
    1.03500E+02    1.71845E-02    9.82962E-01
    1.03600E+02    1.74047E-02    9.82746E-01
    1.03700E+02    1.76976E-02    9.82458E-01
    1.03800E+02    1.87328E-02    9.81442E-01
    1.03900E+02    2.13273E-02    9.78898E-01
    1.04000E+02    1.83723E-02    9.81795E-01
    1.04100E+02    1.79894E-02    9.82171E-01
    1.04200E+02    1.79382E-02    9.82222E-01
    1.04300E+02    1.79940E-02    9.82167E-01
    1.04400E+02    1.80830E-02    9.82079E-01
    1.04500E+02    1.81765E-02    9.81988E-01
    1.04600E+02    1.82910E-02    9.81875E-01
    1.04700E+02    1.84164E-02    9.81752E-01
    1.04800E+02    1.85517E-02    9.81619E-01
    1.04900E+02    1.86933E-02    9.81480E-01
    1.05000E+02    1.88417E-02    9.81335E-01
    1.05100E+02    1.89970E-02    9.81182E-01
    1.05200E+02    1.91738E-02    9.81009E-01
    1.05300E+02    1.93223E-02    9.80863E-01
    1.05400E+02    1.94851E-02    9.80704E-01
    1.05500E+02    1.96565E-02    9.80535E-01
    1.05600E+02    1.98342E-02    9.80361E-01
    1.05700E+02    2.00167E-02    9.80182E-01
    1.05800E+02    2.02059E-02    9.79997E-01
