# MOL_408MHz
#photon
# MOL_408MHz
7294220000.00000  0.00000
7296000000.00000  0.00000
7297770000.00000  0.00000
7299550000.00000  0.00000
7301330000.00000  0.00000
7303100000.00000  0.00000
7304880000.00000  0.00000
7306660000.00000  0.00000
7308450000.00000  0.00000
7310230000.00000  0.00000
7312010000.00000  0.00000
7313800000.00000  0.00000
7315580000.00000  0.00000
7317370000.00000  0.00000
7319150000.00000  0.00000
7320940000.00000  1.00000
7322730000.00000  1.00000
7324520000.00000  1.00000
7326310000.00000  1.00000
7328100000.00000  1.00000
7329890000.00000  1.00000
7331680000.00000  1.00000
7333480000.00000  1.00000
7335270000.00000  1.00000
7337060000.00000  1.00000
7338860000.00000  1.00000
7340660000.00000  1.00000
7342460000.00000  1.00000
7344250000.00000  1.00000
7346050000.00000  1.00000
7347850000.00000  1.00000
7349660000.00000  1.00000
7351460000.00000  1.00000
7353260000.00000  1.00000
7355070000.00000  1.00000
7356870000.00000  1.00000
7358680000.00000  1.00000
7360480000.00000  1.00000
7362290000.00000  1.00000
7364100000.00000  1.00000
7365910000.00000  1.00000
7367720000.00000  1.00000
7369530000.00000  1.00000
7371340000.00000  1.00000
7373150000.00000  1.00000
7374970000.00000  0.00000
7376780000.00000  0.00000
7378600000.00000  0.00000
7380420000.00000  0.00000
7382230000.00000  0.00000
7384050000.00000  0.00000
7385870000.00000  0.00000
7387690000.00000  0.00000
7389510000.00000  0.00000
7391330000.00000  0.00000
7393160000.00000  0.00000
7394980000.00000  0.00000
7396800000.00000  0.00000
7398630000.00000  0.00000
7400460000.00000  0.00000
7402280000.00000  0.00000
